Obs#,Time,Date,configName,configAuthor,remark,Observation,,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt,MEASUREMENT_HEADER_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF-00548_20260714044800_620,4:48:00,7/14/2026,PFA-00618,PSA-00618,PSF-00548,0,0,0,487.012268,138.792511,0.715012,7.737547,TIME,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.839999,0.849999,0.859999,0.869999,0.879999,0.889999,FLR,307.264557,425.836792,459.358704,472.456451,477.562317,480.022064,481.481567,482.49115,483.275757,483.856903,484.374756,484.758484,485.121857,485.430481,485.639343,485.850342,486.023773,486.166107,486.297363,486.39035,486.501587,486.552368,486.609589,486.694336,486.74585,486.796265,486.874939,486.924286,486.963623,487.012268,487.092743,487.265106,487.282623,487.519379,487.510437,487.718567,487.75293,487.905273,487.935303,488.103394,488.294373,488.272552,488.397003,488.424896,488.547211,488.685608,488.741028,488.879089,489.008911,488.985657,489.143005,489.214172,489.230286,489.327179,489.389069,489.485626,489.478821,489.570007,489.671234,489.719147,487.332001,487.241516,487.113129,487.041595,486.918915,486.822723,486.711487,486.617432,486.543427,486.43399,486.361389,486.226196,486.11499,486.020935,485.906128,485.802063,485.709076,485.60965,485.518463,485.389709,485.316742,485.200867,485.093964,484.979858,484.889038,484.776031,484.690918,484.587921,484.499207,484.37619,PAR,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6929.077148,6870.854004,6812.630859,6754.407715,6696.18457,6637.961914,6579.73877,6521.515625,6463.29248,6405.069336,6346.84668,6288.623535,6230.400391,6172.177246,6113.954102,6055.730957,5997.508301,5939.285156,5881.062012,5822.838867,5764.615723,5706.393066,5648.169922,5589.946777,5531.723633,5473.500488,5415.277344,5357.054688,5298.831543,5240.608398,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,PHASE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FLASH_END
18,4:48:30,7/14/2026,Auto gsw+F,LI-COR Default,,018,,,-0.072377,2.457667,-0.074573,-0.48817,3.295878,3.311978,3.852311,0.556433,37.391685,37.209923,43.491955,0.441786,7.5,PSF-00548_20260714044830_ba9,0,0,0,143.072601,504.79425,0.716572,0.5,0.8,0.093038,1,82.65,83.05,28.85,28.26,28.26,88.58,114.2,114,0.2,0,4.077,4:43:41,7/14/2026,-0.21,1,0.011,0.005,-0.01,-0.489,-0.076,3.744,1,150,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,mpf,7000,500,5,2,300,300,300,504.79425,25,3.916197,504.447693,510.398987,-5.951294,2.511192,2.494452,1.320855,0.830247,0.234019,-0.006442,0.335811,0.1075,143.072601,0.000226,2.389264,-0.000064,1,2.373994,-0.00005,1,0.600671,0.600225,0.107215,0,PSF-00548_20260714044830_ba9,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20.491Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF-00548_20260714044830_ba9,4:48:30,7/14/2026,PFA-00618,PSA-00618,PSF-00548,0,0,0,504.79425,143.072601,0.716572,7.002951,TIME,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.839999,0.849999,0.859999,0.869999,0.879999,0.889999,FLR,317.48056,442.23941,475.252045,488.043304,493.291504,495.888245,497.482178,498.618378,499.542847,500.296722,500.926147,501.404633,501.850952,502.268677,502.609131,502.893097,503.120178,503.332611,503.526459,503.702759,503.886932,504.002808,504.12262,504.258148,504.348633,504.475586,504.576447,504.663361,504.730225,504.79425,504.902588,505.074982,505.113586,505.327454,505.350006,505.50412,505.529877,505.656128,505.646118,505.772339,505.91684,505.86676,505.984436,505.99408,506.103516,506.202576,506.194,506.277679,506.393188,506.366028,506.504059,506.548401,506.525146,506.621704,506.678223,506.720795,506.66214,506.717926,506.806244,506.815918,504.447693,504.263519,504.101166,503.954529,503.826843,503.703125,503.562927,503.431671,503.304016,503.145203,503.069763,502.88092,502.722137,502.608765,502.470734,502.33197,502.217529,502.087708,501.975769,501.817352,501.729004,501.562347,501.407867,501.265533,501.118195,500.958679,500.812042,500.669708,500.549927,500.389343,PAR,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6929.077148,6870.854004,6812.630859,6754.407715,6696.18457,6637.961914,6579.73877,6521.515625,6463.29248,6405.069336,6346.84668,6288.623535,6230.400391,6172.177246,6113.954102,6055.730957,5997.508301,5939.285156,5881.062012,5822.838867,5764.615723,5706.393066,5648.169922,5589.946777,5531.723633,5473.500488,5415.277344,5357.054688,5298.831543,5240.608398,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,PHASE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FLASH_END
19,4:48:46,7/14/2026,Auto gsw+F,LI-COR Default,,019,,,0.011288,2.469981,0.011237,0.076601,3.288931,3.286424,3.868365,0.579433,37.1012,37.129501,43.670856,0.441786,7.5,PSF-00548_20260714044846_167,0,0,0,196.292999,548.801758,0.642324,0.5,0.8,0.080468,1,82.3,82.23,28.89,28.33,28.33,88.58,115.1,114.7,0.4,0,4.076,4:43:41,7/14/2026,-0.21,1,0.006,0.002,0.007,1.796,3.033,1.335,1,150,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,mpf,7000,500,5,2,300,300,300,548.801758,25,5.61067,548.51709,556.831543,-8.314453,2.510088,2.493972,1.327683,0.831918,0.233669,-0.00606,0.337031,0.10749,196.292999,0.000224,2.389264,-0.000064,1,2.373994,-0.00005,1,0.600671,0.600225,0.107215,0,PSF-00548_20260714044846_167,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20.491Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF-00548_20260714044846_167,4:48:46,7/14/2026,PFA-00618,PSA-00618,PSF-00548,0,0,0,548.801758,196.292999,0.642324,6.991549,TIME,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.839999,0.849999,0.859999,0.869999,0.879999,0.889999,FLR,388.403534,500.793823,526.726135,536.216492,540.27948,542.355164,543.591125,544.438354,545.097107,545.598511,546.059509,546.353821,546.656372,546.923889,547.136292,547.349121,547.554749,547.76001,547.929871,548.053284,548.203125,548.260315,548.328613,548.431641,548.480652,548.579346,548.650146,548.693054,548.756348,548.801758,548.880432,549.092163,549.110413,549.321045,549.33429,549.515991,549.524902,549.702637,549.703735,549.866821,550.109619,550.075317,550.247681,550.276978,550.39679,550.50946,550.520569,550.655701,550.793762,550.755127,550.914673,551.031921,551.029114,551.114929,551.185364,551.308411,551.281921,551.388489,551.490051,551.532959,548.51709,548.37262,548.235657,548.113342,547.972778,547.823303,547.704956,547.580505,547.459961,547.324402,547.286133,547.126648,546.989685,546.871277,546.718628,546.571228,546.445007,546.330566,546.240112,546.078796,545.991211,545.800537,545.685425,545.568115,545.420044,545.283447,545.150757,545.005188,544.888611,544.750916,PAR,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6929.077148,6870.854004,6812.630859,6754.407715,6696.18457,6637.961914,6579.73877,6521.515625,6463.29248,6405.069336,6346.84668,6288.623535,6230.400391,6172.177246,6113.954102,6055.730957,5997.508301,5939.285156,5881.062012,5822.838867,5764.615723,5706.393066,5648.169922,5589.946777,5531.723633,5473.500488,5415.277344,5357.054688,5298.831543,5240.608398,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,PHASE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FLASH_END
20,4:49:06,7/14/2026,Auto gsw+F,LI-COR Default,,020,,,-0.007325,2.488185,-0.007347,-0.048836,3.318539,3.320118,3.883387,0.564847,37.483379,37.465549,43.842548,0.441786,7.5,PSF-00548_20260714044906_bc8,0,0,0,152.887695,507.358429,0.698659,0.5,0.8,0.101864,1,82.81,82.85,28.94,28.4,28.4,88.58,116.5,115.4,1,0,4.075,4:43:41,7/14/2026,-0.21,1,0.006,0,0.023,-0.519,-2.101,-9.913,1,150,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,mpf,7000,500,5,2,300,300,300,507.358429,25,5.377953,506.349213,515.055176,-8.705963,2.51089,2.494639,1.337917,0.833381,0.233231,-0.005844,0.33855,0.107535,152.887695,0.000226,2.389264,-0.000064,1,2.373994,-0.00005,1,0.600671,0.600225,0.107215,0,PSF-00548_20260714044906_bc8,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20.491Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF-00548_20260714044906_bc8,4:49:06,7/14/2026,PFA-00618,PSA-00618,PSF-00548,0,0,0,507.358429,152.887695,0.698659,7.042857,TIME,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.839999,0.849999,0.859999,0.869999,0.879999,0.889999,FLR,327.882538,448.076599,480.741608,493.403778,498.816498,501.666412,503.387329,504.522797,505.345703,505.861755,506.305206,506.551636,506.786957,506.946808,507.079468,507.185699,507.236115,507.289764,507.325165,507.318024,507.358429,507.30835,507.316589,507.29834,507.259003,507.237915,507.201447,507.206085,507.183563,507.137054,507.145996,507.301575,507.2565,507.462494,507.438171,507.6474,507.630585,507.786163,507.762543,507.894867,508.095856,508.025421,508.198151,508.193848,508.324738,508.518921,508.466736,508.602966,508.756409,508.716339,508.891571,508.987793,508.969543,509.093292,509.223114,509.36438,509.316803,509.466278,509.598267,509.665833,506.349213,506.256927,506.193268,506.136047,506.060242,505.98764,505.891083,505.829224,505.772003,505.671143,505.611786,505.501282,505.391846,505.31958,505.222321,505.15509,505.035278,504.946594,504.866852,504.765625,504.692322,504.622223,504.514587,504.395844,504.302155,504.190918,504.097229,503.999603,503.893005,503.777863,PAR,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6929.077148,6870.854004,6812.630859,6754.407715,6696.18457,6637.961914,6579.73877,6521.515625,6463.29248,6405.069336,6346.84668,6288.623535,6230.400391,6172.177246,6113.954102,6055.730957,5997.508301,5939.285156,5881.062012,5822.838867,5764.615723,5706.393066,5648.169922,5589.946777,5531.723633,5473.500488,5415.277344,5357.054688,5298.831543,5240.608398,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,PHASE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FLASH_END
21,4:50:03,7/14/2026,Auto gsw+F,LI-COR Default,,021,,,-0.065231,2.51657,-0.066966,-0.46943,3.340633,3.355542,3.936219,0.595586,37.872288,37.704021,44.426098,0.441786,7.5,PSF-00548_20260714045003_270,0,0,0,230.586288,496.576294,0.535648,0.5,0.8,0.559876,1,82.72,83.09,29.07,28.63,28.63,88.6,118.6,118.2,0.3,3,4.074,4:43:41,7/14/2026,-0.21,1,-0.007,-0.004,0.006,0.624,1.39,3.193,1,150,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,mpf,7000,500,5,2,300,300,300,496.576294,25,0.02909,493.701324,496.61792,-2.916595,2.511168,2.494485,1.354223,0.839857,0.232007,-0.004712,0.343112,0.10951,230.586288,0.000226,2.389264,-0.000064,1,2.373994,-0.00005,1,0.600671,0.600225,0.107215,0,PSF-00548_20260714045003_270,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20.491Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSF-00548_20260714045003_270,4:50:03,7/14/2026,PFA-00618,PSA-00618,PSF-00548,0,0,0,496.576294,230.586288,0.535648,9.291437,TIME,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.839999,0.849999,0.859999,0.869999,0.879999,0.889999,FLR,390.418762,471.156464,486.201874,491.525177,493.840088,495.010254,495.651855,496.0513,496.289124,496.405365,496.511932,496.51767,496.552704,496.576294,496.555939,496.555573,496.515503,496.479401,496.487976,496.455078,496.469391,496.417877,496.38855,496.347778,496.317383,496.266968,496.221191,496.186493,496.164307,496.108521,496.108521,496.185059,496.136414,496.250854,496.178284,496.271606,496.229065,496.294128,496.234406,496.282684,496.369598,496.23407,496.324188,496.254089,496.276611,496.330261,496.219391,496.279114,496.325958,496.233704,496.352783,496.374237,496.24408,496.271973,496.296631,496.29129,496.1586,496.180786,496.179688,496.13678,493.701324,493.562592,493.451721,493.311523,493.161682,493.011475,492.846252,492.664581,492.488617,492.285126,492.138855,491.92392,491.752991,491.593842,491.411804,491.258026,491.091736,490.92865,490.783813,490.607513,490.467316,490.233765,490.039948,489.838959,489.63797,489.447723,489.271759,489.094727,488.923065,488.723511,PAR,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6929.077148,6870.854004,6812.630859,6754.407715,6696.18457,6637.961914,6579.73877,6521.515625,6463.29248,6405.069336,6346.84668,6288.623535,6230.400391,6172.177246,6113.954102,6055.730957,5997.508301,5939.285156,5881.062012,5822.838867,5764.615723,5706.393066,5648.169922,5589.946777,5531.723633,5473.500488,5415.277344,5357.054688,5298.831543,5240.608398,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,6987.300293,PHASE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FLASH_END
22,4:50:32,7/14/2026,Auto gsw+F,LI-COR Default,,022,,,-0.007002,2.541795,-0.007022,-0.05265,3.305505,3.307151,3.942696,0.637191,37.326027,37.307449,44.499077,0.441786,7.5,PSF-00548_20260714045032_539,0,0,0,236.129166,524.379395,0.549698,0.5,0.8,0.1584,1,81.51,81.55,29.14,28.66,28.66,88.6,120.5,119.4,1,1,4.071,4:43:41,7/14/2026,-0.21,1,-0.001,-0.001,0.004,2.062,4.474,10.224,1,150,0.005,2,0.058905,0,0.02923,0,0,-0.000068,standard,0,mpf,7000,500,5,2,300,300,300,524.379395,25,0.123631,521.552673,524.556335,-3.003662,2.5091,2.492861,1.369092,0.84256,0.231346,-0.00522,0.345341,0.107848,236.129166,0.000227,2.389264,-0.000064,1,2.373994,-0.00005,1,0.600671,0.600225,0.107215,0,PSF-00548_20260714045032_539,PFA-00618,PSA-00618,PSF-00548,RHS-0688,3.0.0,2022-04-21T19:36:20.491Z,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
