TIMESTAMP,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,VPD_1m,VPD_3m,VPD_7m,VPD_13m
1/6/2022 10:15,-0.064,-0.4,0.15, ,58.6,  ,  ,192.707012,89.3,86.4,79.43,81.6,27.17,28.19,28.99,29.01,0.39,0.52,0.82,0.74
1/6/2022 10:30,-0.284,-0.77,-0.4, ,58.5,  ,  ,297.905396,89.7,86.5,80.1,81.7,27.28,28.49,29.29,29.52,0.37,0.53,0.81,0.76
1/6/2022 10:45,-0.437,-0.99,-0.82, ,58.5,  ,  ,500.74103,90.1,86.5,81.2,81.4,27.48,28.8,29.53,30,0.36,0.53,0.78,0.79
1/6/2022 11:00,-0.628,-1.29,-1.32, ,58.6,  ,  ,214.568551,90.4,86.2,82.6,81,27.66,29.05,29.75,30.46,0.36,0.55,0.73,0.83
1/6/2022 11:15,-0.808,-1.48,-1.89, ,58.7,  ,  ,256.812277,90.5,86,83.6,81.2,27.75,29.29,29.98,30.82,0.35,0.57,0.7,0.84
1/6/2022 11:30,-0.949,-1.7,-2.26, ,58.7,  ,  ,226.732115,91.7,86.5,84.2,81.4,27.88,29.6,30.32,31.18,0.31,0.56,0.68,0.84
1/6/2022 11:45,-0.997,-1.79,-2.37, ,58.7,  ,  ,257.305395,91.6,86.1,80.8,80.8,28.09,29.77,31.21,31.36,0.32,0.58,0.87,0.88
1/6/2022 12:00,-1.059,-1.87,-2.55, ,58.4,  ,  ,265.524019,90.8,85.9,74.91,80.2,28.29,29.88,32.54,31.46,0.35,0.59,1.23,0.91
1/6/2022 12:15,-0.977,-1.72,-2.36, ,58.6,  ,  ,683.194478,90.3,85.8,75.89,79.85,28.42,29.94,32.3,31.58,0.38,0.6,1.17,0.94
1/6/2022 12:30,-0.8,-1.54,-1.79, ,58.5,  ,  ,632.567755,90.2,85.7,79.62,79.64,28.51,30,31.51,31.68,0.38,0.61,0.94,0.95
1/6/2022 12:45,-0.382,-0.9,-0.68, ,58.6,  ,  ,329.300539,90.3,85.7,81.9,79.7,28.63,30.08,31.15,31.76,0.38,0.61,0.82,0.95
1/6/2022 13:00,0.211,-0.04,0.95, ,58.6,  ,  ,301.685963,90.2,85.7,82.7,79.46,28.72,30.17,31.05,31.81,0.39,0.61,0.78,0.97
1/6/2022 13:15,1.191,1.44,3.58, ,58.7,  ,  ,287.714303,90.2,85.6,83,79.61,28.8,30.25,31.1,31.96,0.39,0.62,0.77,0.97
1/6/2022 13:30,1.827,2.48,5.2, ,58.4,  ,  ,163.613084,90.4,85.5,83.3,79.03,28.81,30.31,31.18,32.25,0.38,0.63,0.76,1.01
1/6/2022 13:45,2.989,4.6,7.92, ,58.4,46.31,38.9,550.217145,89.8,85.6,82.5,76.78,28.85,30.3,31.18,32.39,0.41,0.62,0.79,1.13
1/6/2022 14:00,3.99,6.47,10.22, ,58.7,42,35.48,334.724831,89.3,85.6,82.1,76.42,28.97,30.29,31.14,32.59,0.43,0.62,0.81,1.16
1/6/2022 14:15,4.792,8.09,11.93, ,58.3,38.66,33.78,235.608228,88.9,85.9,82,75.42,29.1,30.34,31.18,32.91,0.45,0.61,0.82,1.23
1/6/2022 14:30,5.38,9.31,13.15, ,58.6,36.58,32.61,227.225232,88.1,86.2,81.5,74.35,29.26,30.36,31.22,33.21,0.48,0.6,0.84,1.31
1/6/2022 14:45,5.646,9.91,13.65, ,58.5,36.07,32.61,213.253572,87.7,86.4,80.6,72.6,29.31,30.36,31.24,33.45,0.5,0.59,0.88,1.41
1/6/2022 15:00,6.107,10.75,14.73, ,58.8,34.95,32.56,209.473005,87.1,85.9,79.42,71.76,29.21,30.25,31.14,33.36,0.52,0.61,0.93,1.45
1/6/2022 15:15,6.485,11.51,15.54, ,57.8,34.69,32.73,172.817943,86.8,85.7,78.56,71.47,29.15,30.13,31.03,33.06,0.53,0.61,0.96,1.44
1/6/2022 15:30,6.252,10.94,15.15, ,58.5,35.55,32.54,114.630087,86.5,85.5,78.29,72.04,29.11,30.07,30.98,32.85,0.54,0.62,0.97,1.39
1/6/2022 15:45,5.788,10.03,14.13, ,57.9,37.82,33.01,101.315916,86.4,84.3,77.48,71.64,28.99,29.92,30.77,32.43,0.54,0.66,1,1.38
1/6/2022 16:00,5.259,8.98,12.98, ,58.4,39.85,33.97,96.549114,86.2,83.5,77.22,70.77,28.71,29.69,30.24,31.61,0.54,0.69,0.98,1.36
1/6/2022 16:15,5.044,8.52,12.55, ,58.6,40.66,34.66,105.425228,86.3,83.1,78.44,72.47,28.32,29.4,29.57,30.69,0.53,0.69,0.89,1.22
1/6/2022 16:30,4.404,7.14,11.28, ,58.5,43.13,35.96,67.783931,86.6,83.1,79.47,73.66,27.95,29.1,29.08,30.06,0.51,0.68,0.83,1.12
1/6/2022 16:45,4.859,8.07,12.24, ,58.6,41.19,35.07,89.316725,86.8,83,80.1,75.02,27.65,28.84,28.62,29.28,0.49,0.67,0.78,1.02
1/6/2022 17:00,4.536,7.38,11.59, ,58.6,42.03,35.38,57.921583,87.5,83.6,80.7,76.7,27.39,28.64,28.44,29.21,0.46,0.64,0.75,0.94
1/6/2022 17:15,3.814,6.11,9.85, ,58.6,45.09,37.8,22.581501,87.7,83.9,80.5,74.63,27.31,28.52,28.42,29.6,0.45,0.63,0.76,1.05
1/6/2022 17:30,3.168,4.86,8.41, ,58.6,47.88,40,3.514293,87.7,84.1,80.3,74.23,27.07,28.31,28.27,29.59,0.44,0.61,0.76,1.07
1/6/2022 17:45,2.045,2.95,5.63, ,58.5,52.59,45.02,-3.718095,87.2,83.3,79.87,73.76,26.77,28.03,27.92,28.85,0.45,0.63,0.76,1.04
1/6/2022 18:00,1.212,1.58,3.52, ,58.5,56.59,  ,-4.70433,85.9,82.6,80.3,76.23,26.64,27.66,27.49,27.74,0.49,0.64,0.72,0.88
1/6/2022 18:15,0.62,0.63,1.99, ,58.7,59.93,  ,-4.375585,85.5,82.5,79.63,77,26.35,27.36,27.11,27.15,0.5,0.64,0.73,0.83
1/6/2022 18:30,0.231,-0.05,1.05, ,58.5,61.75,  ,-4.539958,85.2,82,78.82,77.01,26.06,27.08,26.8,26.73,0.5,0.64,0.75,0.81
1/6/2022 18:45,-0.123,-0.6,0.11, ,58.5,63.47,  ,-4.868703,84.7,81.9,78.31,76.95,25.86,26.81,26.63,26.44,0.51,0.64,0.76,0.8
1/6/2022 19:00,-0.372,-0.99,-0.54, ,58.6,64.64,  ,-4.375585,83.9,81.4,77.5,76.33,25.78,26.61,26.51,26.28,0.53,0.65,0.78,0.81
1/6/2022 19:15,-0.518,-1.22,-0.92, ,58.3,  ,  ,-4.539958,82.7,80.9,76.3,75.31,25.72,26.47,26.49,26.21,0.57,0.66,0.82,0.84
1/6/2022 19:30,-0.622,-1.33,-1.25, ,58.6,  ,  ,-4.539958,81.9,80.1,75.21,74.54,25.69,26.43,26.56,26.14,0.6,0.69,0.86,0.86
1/6/2022 19:45,-0.782,-1.61,-1.64, ,58.6,  ,  ,-4.539958,81,79.29,74.5,73.82,25.7,26.43,26.55,26.09,0.63,0.71,0.89,0.88
1/6/2022 20:00,-0.866,-1.73,-1.87, ,58.5,  ,  ,-4.868703,80.2,78.61,73.74,72.9,25.71,26.4,26.48,26.16,0.65,0.74,0.91,0.92
1/6/2022 20:15,-0.937,-1.85,-2.05, ,58.6,  ,  ,-4.70433,79.76,78.04,73.27,72.63,25.72,26.37,26.53,26.09,0.67,0.75,0.93,0.92
1/6/2022 20:30,-0.965,-1.85,-2.17, ,58,  ,  ,-4.70433,79.48,77.31,72.26,72.44,25.66,26.4,26.6,26.05,0.68,0.78,0.97,0.93
1/6/2022 20:45,-1.003,-1.87,-2.31, ,58.7,  ,  ,-5.033075,78.83,76.75,71.28,71.79,25.65,26.42,26.71,26.04,0.7,0.8,1.01,0.95
1/6/2022 21:00,-0.995,-1.83,-2.32, ,58.4,  ,  ,-4.70433,78.54,76.12,70.55,71.36,25.6,26.4,26.76,26.02,0.7,0.82,1.04,0.96
1/6/2022 21:15,-1.032,-1.83,-2.48, ,58.3,  ,  ,-4.70433,78,75.78,70.13,71.07,25.61,26.37,26.79,26.05,0.72,0.83,1.05,0.98
1/6/2022 21:30,-1.067,-1.98,-2.47, ,58.5,  ,  ,-4.868703,77.46,75.3,69.61,70.46,25.64,26.42,26.83,26.11,0.74,0.85,1.07,1
1/6/2022 21:45,-1.053,-1.98,-2.41, ,58.1,  ,  ,-4.539958,77.45,74.9,69.18,70.18,25.6,26.43,26.87,26.15,0.74,0.87,1.09,1.01
1/6/2022 22:00,-1.037,-1.98,-2.34, ,58,  ,  ,-4.70433,77.21,74.52,69.06,69.74,25.6,26.45,26.86,26.18,0.75,0.88,1.09,1.03
1/6/2022 22:15,-1.052,-1.92,-2.47, ,58.3,  ,  ,-4.70433,77.1,74.42,68.95,69.71,25.62,26.45,26.82,26.14,0.75,0.88,1.1,1.03
1/6/2022 22:30,-1.05,-1.92,-2.46, ,58.6,  ,  ,-4.211213,77.22,74.3,69.11,69.59,25.63,26.45,26.78,26.18,0.75,0.89,1.09,1.03
1/6/2022 22:45,-1.1,-2.1,-2.48, ,58.1,  ,  ,-4.539958,77.07,74.07,68.83,69.27,25.59,26.46,26.83,26.22,0.75,0.9,1.1,1.05
1/6/2022 23:00,-1.011,-1.81,-2.41, ,58.4,  ,  ,-5.033075,76.81,74.16,68.8,69.23,25.61,26.43,26.83,26.21,0.76,0.89,1.1,1.05
1/6/2022 23:15,-1.057,-2.04,-2.36, ,58.6,  ,  ,-5.033075,76.79,74.07,68.9,69.24,25.62,26.43,26.76,26.2,0.76,0.89,1.09,1.05
1/6/2022 23:30,-1.044,-1.96,-2.39, ,58.3,  ,  ,-4.868703,76.57,73.95,68.78,69.1,25.64,26.46,26.78,26.21,0.77,0.9,1.1,1.05
1/6/2022 23:45,-1.033,-1.88,-2.43, ,58.3,  ,  ,-5.033075,76.26,73.72,68.76,68.99,25.67,26.45,26.78,26.18,0.78,0.91,1.1,1.05
1/7/2022 0:00,-1.053,-1.98,-2.41, ,58.5,  ,  ,-4.375585,76.35,73.63,68.33,68.83,25.63,26.48,26.83,26.23,0.78,0.91,1.12,1.06
1/7/2022 0:15,-0.976,-1.8,-2.27, ,58.7,  ,  ,-4.868703,76.3,73.65,68.41,68.76,25.64,26.45,26.79,26.22,0.78,0.91,1.11,1.06
1/7/2022 0:30,-0.999,-1.92,-2.24, ,58.5,  ,  ,-4.539958,76.2,73.49,68.35,68.7,25.66,26.44,26.79,26.21,0.78,0.91,1.11,1.07
1/7/2022 0:45,-0.987,-1.87,-2.24, ,58.4,  ,  ,-5.033075,75.95,73.22,68.03,68.66,25.69,26.47,26.85,26.2,0.79,0.93,1.13,1.07
1/7/2022 1:00,-0.975,-1.87,-2.19, ,58.7,  ,  ,-4.375585,76.07,73.16,67.78,68.55,25.66,26.5,26.92,26.21,0.79,0.93,1.14,1.07
1/7/2022 1:15,-0.939,-1.8,-2.11, ,58.7,  ,  ,-4.211213,75.77,73.3,67.55,68.63,25.67,26.48,26.95,26.22,0.8,0.92,1.15,1.07
1/7/2022 1:30,-0.954,-1.89,-2.08, ,58.5,  ,  ,-5.033075,75.93,73.12,67.77,68.39,25.64,26.5,26.89,26.25,0.79,0.93,1.14,1.08
1/7/2022 1:45,-0.962,-1.82,-2.19, ,58.6,  ,  ,-5.033075,76.21,73.4,68.41,68.82,25.48,26.38,26.67,26.09,0.78,0.91,1.1,1.05
1/7/2022 2:00,-0.914,-1.72,-2.09, ,59.1,  ,  ,-4.375585,76.53,73.63,68.77,69.14,25.34,26.21,26.48,25.88,0.76,0.9,1.08,1.03
1/7/2022 2:15,-0.943,-1.78,-2.15, ,58.5,  ,  ,-4.04684,76.7,73.99,69.19,69.69,25.3,26.12,26.36,25.77,0.75,0.88,1.06,1.01
1/7/2022 2:30,-0.936,-1.76,-2.14, ,58.5,  ,  ,-4.70433,76.61,73.88,68.96,69.27,25.24,26.1,26.38,25.77,0.75,0.88,1.07,1.02
1/7/2022 2:45,-0.967,-1.83,-2.2, ,58.3,  ,  ,-4.868703,76.66,73.97,69.12,69.67,25.22,26.06,26.3,25.69,0.75,0.88,1.06,1
1/7/2022 3:00,-0.95,-1.79,-2.17, ,58.4,  ,  ,-4.70433,76.41,74.07,69.04,69.22,25.23,26.01,26.28,25.71,0.76,0.87,1.06,1.02
1/7/2022 3:15,-0.92,-1.79,-2.04, ,58.8,  ,  ,-5.033075,76.18,74.03,69.08,69.51,25.21,25.99,26.25,25.64,0.76,0.87,1.05,1
1/7/2022 3:30,-0.912,-1.71,-2.09, ,58.4,  ,  ,-4.868703,76.17,73.88,68.81,69.39,25.19,26,26.29,25.6,0.76,0.88,1.07,1
1/7/2022 3:45,-0.936,-1.76,-2.14, ,58.3,  ,  ,-4.70433,76.27,73.82,68.95,69.49,25.22,25.97,26.23,25.63,0.76,0.88,1.06,1
1/7/2022 4:00,-0.898,-1.71,-2.03, ,58.8,  ,  ,-4.868703,75.95,73.73,68.45,69.23,25.18,26,26.35,25.65,0.77,0.88,1.08,1.01
1/7/2022 4:15,-0.905,-1.73,-2.04, ,58.9,  ,  ,-4.539958,75.86,73.54,68.5,69.17,25.18,26.02,26.32,25.7,0.77,0.89,1.08,1.02
1/7/2022 4:30,-0.875,-1.72,-1.92, ,58.3,  ,  ,-4.211213,76.3,73.58,68.72,69.08,25.18,26,26.25,25.66,0.76,0.89,1.07,1.02
1/7/2022 4:45,-0.892,-1.79,-1.92, ,58.6,  ,  ,-4.868703,76.28,73.67,68.77,68.94,25.14,25.97,26.2,25.65,0.76,0.88,1.06,1.02
1/7/2022 5:00,-0.901,-1.77,-1.98, ,58.1,  ,  ,-4.868703,76.12,73.58,68.64,69.03,25.16,25.94,26.24,25.66,0.76,0.88,1.07,1.02
1/7/2022 5:15,-0.846,-1.66,-1.86, ,58.4,  ,  ,-5.197448,75.97,73.48,68.48,69.04,25.18,25.97,26.27,25.63,0.77,0.89,1.08,1.02
1/7/2022 5:30,-0.855,-1.65,-1.91, ,58.4,  ,  ,-4.375585,76.02,73.55,68.45,68.86,25.18,25.95,26.26,25.68,0.77,0.89,1.08,1.03
1/7/2022 5:45,-0.848,-1.66,-1.87, ,58.4,  ,  ,-4.211213,76.13,73.41,68.27,68.83,25.15,25.93,26.27,25.64,0.76,0.89,1.08,1.03
1/7/2022 6:00,-0.752,-1.49,-1.64, ,58.6,  ,  ,-4.539958,75.82,73.53,68.6,68.78,25.18,25.91,26.18,25.61,0.77,0.89,1.07,1.03
1/7/2022 6:15,-0.741,-1.49,-1.59, ,58.4,  ,  ,-4.70433,75.97,73.7,68.54,69.17,25.14,25.9,26.19,25.58,0.77,0.88,1.07,1.01
1/7/2022 6:30,-0.714,-1.44,-1.53, ,58.5,  ,  ,-4.211213,76.05,73.56,68.41,68.82,25.18,25.92,26.2,25.62,0.77,0.88,1.07,1.02
1/7/2022 6:45,-0.689,-1.44,-1.42, ,58.5,  ,  ,-4.375585,75.75,73.27,68.37,68.74,25.13,25.94,26.24,25.67,0.77,0.9,1.08,1.03
1/7/2022 7:00,-0.62,-1.35,-1.22, ,58.3,  ,  ,-5.36182,75.74,73.43,68.44,68.7,25.16,25.93,26.22,25.65,0.78,0.89,1.07,1.03
1/7/2022 7:15,-0.639,-1.41,-1.24, ,58.5,  ,  ,-3.060606,75.96,73.53,68.51,68.77,25.21,25.92,26.23,25.63,0.77,0.89,1.07,1.03
1/7/2022 7:30,-0.492,-1.08,-0.96, ,58.3,  ,  ,2.034941,75.71,73.84,68.77,69.3,25.34,25.98,26.25,25.44,0.79,0.88,1.07,1
1/7/2022 7:45,-0.419,-1.03,-0.7, ,58.9,  ,  ,12.226035,75.84,74.11,69.24,70.2,25.32,25.95,26.16,25.29,0.78,0.87,1.04,0.96
1/7/2022 8:00,-0.26,-0.7,-0.37, ,58.4,  ,  ,40.4981,76.42,74.42,69.61,71.03,25.25,25.95,26.13,25.14,0.76,0.86,1.03,0.93
1/7/2022 8:15,-0.194,-0.64,-0.15, ,58.5,  ,  ,70.085146,77.22,75.25,70.41,71.78,25.27,25.91,26.1,25.15,0.73,0.83,1,0.9
1/7/2022 8:30,-0.014,-0.31,0.27, ,58.7,  ,  ,91.946685,78.14,76.65,71.59,73.25,25.42,26.01,26.28,25.32,0.71,0.79,0.97,0.86
1/7/2022 8:45,0.073,-0.2,0.53, ,58.4,  ,  ,93.59041,79.43,78.2,72.81,73.78,25.69,26.19,26.53,25.84,0.68,0.74,0.94,0.87
1/7/2022 9:00,0.171,-0.04,0.78, ,58.8,  ,  ,116.766929,81,79.96,73.97,75.24,25.97,26.47,26.94,26.38,0.64,0.69,0.92,0.85
1/7/2022 9:15,0.394,0.21,1.47, ,58.8,  ,  ,122.026848,81.5,80.6,74.25,75.37,26.19,26.73,27.23,26.89,0.63,0.68,0.93,0.87
1/7/2022 9:30,0.595,0.53,1.99, ,58.4,  ,  ,148.162071,81.4,80.1,73.64,75.02,26.27,26.89,27.4,27.12,0.64,0.7,0.96,0.9
1/7/2022 9:45,0.765,0.84,2.39, ,58.8,  ,  ,168.051141,82,80.1,74.39,75.83,26.28,26.98,27.55,27.38,0.62,0.71,0.94,0.88
1/7/2022 10:00,0.728,0.74,2.34, ,59.1,  ,  ,193.035757,82.5,80.1,75.79,77.16,26.44,27.16,27.73,27.73,0.6,0.72,0.9,0.85
1/7/2022 10:15,0.662,0.68,2.12, ,58.7,  ,  ,194.515109,82.4,79.75,74.44,77.86,26.57,27.39,27.95,28.14,0.61,0.74,0.96,0.84
1/7/2022 10:30,0.546,0.53,1.78, ,58.6,  ,  ,243.991224,82.3,79.61,74.56,76.93,26.78,27.65,28.25,28.62,0.62,0.76,0.98,0.9
1/7/2022 10:45,0.43,0.26,1.57, ,58.6,  ,  ,530.492448,82.1,79.31,74.43,76.33,26.95,27.87,28.48,29.12,0.64,0.78,0.99,0.95
1/7/2022 11:00,0.282,0.05,1.16, ,58.6,  ,  ,220.48596,82.3,78.93,75.2,77.37,27.07,28.06,28.65,29.46,0.63,0.8,0.97,0.93
1/7/2022 11:15,0.235,0,1.01, ,58.7,  ,  ,271.277055,81.5,78,77.71,76.6,27.12,28.23,28.85,29.67,0.66,0.84,0.89,0.97
1/7/2022 11:30,0.111,-0.15,0.64, ,58.7,  ,  ,234.457621,81.9,78.15,79.18,76.24,27.17,28.49,29.07,29.87,0.65,0.85,0.84,1
1/7/2022 11:45,-0.028,-0.31,0.21, ,58.8,  ,  ,260.264099,82,78.76,77.51,76.8,27.27,28.59,29.76,30.03,0.65,0.83,0.94,0.99
1/7/2022 12:00,-0.146,-0.59,0, ,58.8,  ,  ,271.277055,82.2,79.43,71.81,76.83,27.34,28.61,31.35,30.19,0.65,0.81,1.29,0.99
1/7/2022 12:15,-0.029,-0.37,0.27, ,58.8,  ,  ,671.524032,82.5,80.4,70.14,77.11,27.4,28.62,31.72,30.33,0.64,0.77,1.4,0.99
1/7/2022 12:30,0.111,-0.15,0.64, ,58.5,  ,  ,647.196906,82.9,81,73.32,77.09,27.49,28.64,30.94,30.43,0.63,0.75,1.19,1
1/7/2022 12:45,0.505,0.43,1.71, ,58.6,  ,  ,304.15155,83,81.7,75.98,77.52,27.53,28.67,30.29,30.52,0.63,0.72,1.04,0.98
1/7/2022 13:00,1.257,1.62,3.67, ,58.7,  ,  ,300.535356,83.2,82.6,78.17,78.22,27.59,28.7,29.97,30.59,0.62,0.68,0.92,0.96
1/7/2022 13:15,1.972,2.8,5.48, ,58.7,  ,43.22,277.030092,82.9,82.9,79.66,78.13,27.67,28.76,29.85,30.75,0.63,0.68,0.86,0.97
1/7/2022 13:30,2.929,4.48,7.79, ,58.8,46.52,39.54,258.456002,82.8,83.2,80.1,77.5,27.78,28.79,29.89,30.98,0.64,0.66,0.84,1.01
1/7/2022 13:45,3.846,6.19,9.9, ,58.7,42.98,36.34,533.451153,82.5,83.3,79.47,76.48,27.82,28.8,29.93,31.4,0.65,0.66,0.87,1.08
1/7/2022 14:00,4.643,7.81,11.59, ,58.7,39.9,34.23,383.050338,82.6,83.1,79.53,75.18,27.87,28.83,29.97,31.81,0.65,0.67,0.87,1.17
1/7/2022 14:15,5.428,9.36,13.3, ,58.8,37.72,33.23,259.113492,81.9,82.9,79.29,73.2,27.86,28.83,30,32.06,0.68,0.68,0.88,1.28
1/7/2022 14:30,5.942,10.47,14.32, ,58.7,35.98,32.94,251.716731,81,82.9,78.99,71.78,27.77,28.68,29.93,32.17,0.71,0.67,0.89,1.35
1/7/2022 14:45,6.264,11.07,15.06, ,58.6,34.66,32.85,437.950745,81.2,82.5,79.11,70.84,27.66,28.52,29.81,32.21,0.7,0.68,0.88,1.4
1/7/2022 15:00,6.576,11.78,15.64, ,58.9,33.95,33.37,209.14426,81,81.4,79.11,70.25,27.53,28.37,29.71,32.17,0.7,0.72,0.87,1.43
1/7/2022 15:15,6.615,11.76,15.83, ,58.5,33.54,33.54,183.502154,81.2,81.2,78.4,70.35,27.45,28.29,29.69,31.91,0.69,0.72,0.9,1.4
1/7/2022 15:30,6.612,11.85,15.72, ,58.4,33.37,33.92,214.568551,82.6,81.6,77.97,70.72,27.44,28.27,29.72,31.78,0.64,0.71,0.92,1.37
1/7/2022 15:45,6.578,11.74,15.69, ,58.6,33.13,33.83,155.558833,83.8,82.4,77.89,70.67,27.44,28.31,29.72,31.84,0.59,0.68,0.92,1.38
1/7/2022 16:00,6.52,11.78,15.4, ,58.5,32.44,34.07,178.077862,84.7,83.3,78.07,70.75,27.47,28.4,29.77,31.84,0.56,0.65,0.92,1.38
1/7/2022 16:15,6.485,11.61,15.43, ,58.7,32.37,33.71,119.561261,85.2,83.7,78.23,71.1,27.5,28.46,29.74,31.72,0.54,0.63,0.91,1.35
1/7/2022 16:30,6.505,11.7,15.42, ,58.5,32.32,33.4,110.685147,85.5,84.4,78.28,71.75,27.57,28.49,29.66,31.39,0.53,0.61,0.9,1.3
1/7/2022 16:45,6.611,11.67,15.91, ,58.5,32.73,32.87,71.893243,85.6,84.3,78.2,73.15,27.57,28.44,29.53,30.83,0.53,0.61,0.9,1.19
1/7/2022 17:00,6.663,11.69,16.11, ,58.4,33.78,31.77,46.086765,83.9,82.7,77.1,73.35,27.43,28.26,29.26,30.2,0.59,0.66,0.93,1.14
1/7/2022 17:15,6.209,10.72,15.2, ,58.1,35.62,31.84,23.567735,82.7,80.7,76.04,72.28,27.17,27.83,28.63,29.43,0.62,0.72,0.94,1.14
1/7/2022 17:30,5.419,9.24,13.39, ,58,38.32,33.42,1.541824,81.8,79.68,74.73,71.7,26.82,27.36,28.07,28.51,0.64,0.74,0.96,1.1
1/7/2022 17:45,4.352,7.07,11.13, ,57.9,42.62,36.03,-3.224978,81.6,80.1,73.38,71.79,26.22,26.86,27.32,27.73,0.63,0.7,0.97,1.05
1/7/2022 18:00,3.402,5.27,8.98, ,58,46.43,38.99,-4.539958,81.7,77.68,74.31,70.9,25.28,26.39,26.17,26.56,0.59,0.77,0.87,1.01
1/7/2022 18:15,2.692,3.94,7.35, ,58.1,50.73,42.05,-4.868703,81.1,77.61,75.5,73.28,24.85,25.97,25.48,25.4,0.59,0.75,0.8,0.87
1/7/2022 18:30,2.05,2.86,5.75, ,58.1,53.55,45.23,-4.375585,80.1,76.98,73.4,73.31,24.45,25.64,25.37,24.88,0.61,0.76,0.86,0.84
1/7/2022 18:45,1.546,2.05,4.45, ,58.3,54.98,  ,-4.70433,79.12,76.37,71.94,72.88,24.37,25.41,25.36,24.62,0.64,0.77,0.91,0.84
1/7/2022 19:00,1.108,1.3,3.37, ,58.1,57.42,  ,-4.868703,77.99,75.23,70.44,71.72,24.3,25.28,25.3,24.55,0.67,0.8,0.95,0.87
1/7/2022 19:15,0.824,0.9,2.58, ,58.4,58.33,  ,-4.70433,76.73,74.33,69.52,70.66,24.38,25.23,25.28,24.51,0.71,0.82,0.98,0.9
1/7/2022 19:30,0.487,0.34,1.73, ,58.3,  ,  ,-4.539958,75.92,73.5,68.36,69.75,24.49,25.25,25.4,24.6,0.74,0.85,1.03,0.94
1/7/2022 19:45,0.312,0.06,1.28, ,58.3,  ,  ,-5.36182,75.12,72.56,67.31,68.9,24.51,25.29,25.49,24.68,0.77,0.88,1.07,0.97
1/7/2022 20:00,0.153,-0.16,0.83, ,58.7,  ,  ,-4.868703,74.61,71.63,66.53,67.99,24.51,25.33,25.52,24.75,0.78,0.92,1.09,1
1/7/2022 20:15,0.018,-0.43,0.54, ,58.7,  ,  ,-4.375585,73.7,71,65.82,67.28,24.5,25.34,25.55,24.74,0.81,0.94,1.12,1.02
1/7/2022 20:30,-0.098,-0.6,0.22, ,58.7,  ,  ,-4.539958,73.14,70.64,65.17,66.75,24.51,25.36,25.62,24.78,0.83,0.95,1.14,1.04
1/7/2022 20:45,-0.141,-0.67,0.11, ,58.8,  ,  ,-4.868703,72.97,69.88,64.37,66.18,24.51,25.36,25.68,24.79,0.83,0.97,1.18,1.06
1/7/2022 21:00,-0.228,-0.72,-0.21, ,58.7,  ,  ,-4.539958,72.58,69.3,63.81,65.75,24.55,25.41,25.75,24.88,0.85,1,1.2,1.08
1/7/2022 21:15,-0.319,-0.88,-0.43, ,58.6,  ,  ,-5.033075,72.37,69.38,63.91,65.59,24.57,25.45,25.83,25,0.85,1,1.2,1.09
1/7/2022 21:30,-0.339,-0.87,-0.53, ,58.9,  ,  ,-4.70433,72.74,69.59,63.94,65.84,24.74,25.53,25.97,25.09,0.85,0.99,1.21,1.09
1/7/2022 21:45,-0.418,-0.98,-0.75, ,58.7,  ,  ,-4.868703,72.8,69.74,64.34,66,24.86,25.66,26.06,25.2,0.85,1,1.2,1.09
1/7/2022 22:00,-0.499,-1.2,-0.86, ,58.8,  ,  ,-4.211213,73.1,70.14,64.79,66.08,24.88,25.72,26.07,25.32,0.85,0.99,1.19,1.1
1/7/2022 22:15,-0.524,-1.2,-0.97, ,59.1,  ,  ,-4.375585,73.22,70.36,65.02,66.21,24.93,25.76,26.13,25.41,0.84,0.98,1.18,1.1
1/7/2022 22:30,-0.537,-1.25,-0.97, ,58.9,  ,  ,-4.70433,73.38,70.68,65.54,66.62,24.98,25.81,26.13,25.4,0.84,0.97,1.17,1.08
1/7/2022 22:45,-0.581,-1.27,-1.14, ,58.9,  ,  ,-5.033075,73.91,71.01,65.86,67.06,24.94,25.81,26.14,25.39,0.82,0.96,1.16,1.07
1/7/2022 23:00,-0.608,-1.35,-1.17, ,58.8,  ,  ,-4.375585,74.15,71.49,66.46,67.36,24.98,25.8,26.08,25.37,0.82,0.95,1.13,1.06
1/7/2022 23:15,-0.59,-1.26,-1.19, ,58.1,  ,  ,-4.375585,74.5,71.99,66.99,67.77,24.97,25.79,26.04,25.37,0.81,0.93,1.11,1.04
1/7/2022 23:30,-0.641,-1.37,-1.29, ,58.9,  ,  ,-4.868703,74.8,72.1,67.26,68,24.95,25.77,26.03,25.36,0.8,0.93,1.1,1.04
1/7/2022 23:45,-0.654,-1.34,-1.38, ,58.8,  ,  ,-4.868703,75.01,72.34,67.49,68.1,24.94,25.77,26.01,25.34,0.79,0.92,1.09,1.03
1/8/2022 0:00,-0.698,-1.43,-1.47, ,58.9,  ,  ,-4.868703,74.97,72.58,67.72,68.34,24.94,25.75,25.99,25.31,0.79,0.91,1.08,1.02
